Name,Ticker,Sub-Sector,Market Cap,Debt to Equity,Long Term Debt to Equity,Cash Conversion Cycle,Quick Ratio,Current Ratio,Interest Coverage Ratio,Working Capital Turnover Ratio,Net Income / Liabilities,Earning Power
Shiva Global Agro Industries Ltd,SHIVAAGRO,Fertilizers & Agro Chemicals,42.260397,87.22589905,9.831751854,,0.642397273,1.803730354,-1.680255795,3.604991861,,
Phaarmasia Ltd,PHRMASI,Pharmaceuticals,42.2247476,1.359223301,0.097087379,,0.452893352,0.859397418,-12.75,-12.06563707,,
Varyaa Creations Ltd,VARYAA,"Apparel, Accessories & Luxury Goods",42.22385,0,0,,0.075664622,1.736196319,,10.424821,62.04081633,47.59106933
Nivaka Fashions Ltd,NIVAKA,,42.20559,21.83574879,21.83574879,,1.541176471,2.266666667,-0.35,0.787456446,,
Gautam Gems Ltd,GGL,"Precious Metals, Jewellery & Watches",42.1426206,25.35670607,0,,1.114203848,1.924682767,2.485714286,5.831802526,1.549123522,1.773338769
Poojawestern Metaliks Ltd,POOJA,Metals - Diversified,42.109584,147.8494624,16.20583717,,0.53433584,1.294235589,2.664335664,11.03466667,7.845804989,10.86398631
APT Packaging Ltd,APTPACK,Plastic Products,41.66034131,,,,0.333068993,0.497224425,-2.479452055,-3.266666667,,
Nippon India ETF Nifty 50 Value 20,NV20BEES,Equity,41.63824782,,,,,,,,,
J A Finance Ltd,JAFINANCE,Specialized Finance,41.5300587,35.6281407,35.6281407,,37.71428571,37.71428571,,1.64075067,13.71742112,4.670834866
KMS Medisurgi Ltd,KMSMEDI,Health Care Supplies,41.25,13.69294606,13.69294606,,4.509933775,5.119205298,31.5,2.275020342,18.47389558,6.481481481
Gujarat Petrosynthese Ltd,GUJPETR,Specialty Chemicals,41.1872454,0.247626909,0.14444903,,4.286458333,4.802083333,65.5,1.12345266,73.77777778,2.5833169
Williamson Magor and Co Ltd,WILLAMAGOR,Specialized Finance,41.17400088,,,,1.181301653,1.181301653,,2.098181818,,
Bombay Talkies Ltd,BOMTALKIES,Movies & Entertainment,41.04,0,0,,17.54545455,21.63636364,,0.063965885,,
Hipolin Ltd,HIPOLIN,Household Products,41.0356865,18.21366025,0,37.74233614,0.806584362,1.063786008,-9,25.74522293,,
HCKK Ventures Ltd,HCKKVENTURE,Real Estate,40.93985,0,0,,33,33,,0.205700124,208.3333333,7.459207459
JMJ Fintech Ltd,JMJFIN,Consumer Finance,40.734,66.53821452,66.53821452,,0.953947368,0.953947368,,9.3875,17.94439764,14.03061224
Utique Enterprises Ltd,UTIQUE,,40.73331188,1.691998853,1.405219386,,27.20930233,40.18604651,,1.40979021,13.15789474,1.596778673
Tyroon Tea Co Ltd,TYROON,Packaged Foods & Meats,40.621074,15.0583245,0.742311771,,2.67652027,2.945945946,8.5625,2.112083235,14.92760859,7.116883117
Oasis Securities Ltd,OASISEC,Diversified Financials,40.56125,0,0,,3.5,3.5,,4.547619048,640.9090909,14.08114558
Cyber Media (India) Ltd,CYBERMEDIA,Publishing,40.49982057,258.0645161,202.2332506,,1.154131535,1.154468803,6.284210526,20.66402379,3.603603604,13.92257463
Samyak International Ltd,SAMYAKINT,Trading Companies & Distributors,40.4943504,5.210954848,5.166543301,,1.088980859,1.514743921,6.135135135,2.56374502,16.60823839,5.023791081
Samsrita Labs Ltd,SAMSRITA,Life Sciences Tools & Services,40.42776738,17.94453507,0,,1.721003135,1.721003135,,0,,
Global Longlife Hospital and Research Ltd,GLHRL,Health Care Facilities,40.425,49.13227921,13.15079059,,0.28363047,0.319286872,-1.85,1.568786127,,
SVS Ventures Ltd,SVS,Real Estate Development,40.37212953,1.422087746,0,,5.671875,6.7375,13,0.161081081,2.8125,0.35862069
KKV Agro Powers Limited,KKVAPOW,Renewable Energy,40.3048125,58.28625235,1.271186441,,0.438727783,0.985968195,1.628865979,-6219.12,0.975609756,3.299227396
Anuroop Packaging Ltd,ANUROOP,Paper & Plastic Packaging Products & Materials,40.220836,56.88180404,35.1088647,,1.660377358,1.947169811,4.907692308,4.846283784,23.70714701,14.86140228
Uniinfo Telecom Services Ltd,UNIINFO,Telecom Services,40.2061312,20.50492611,0.184729064,,1.616596639,3.590336134,2.085106383,2.070291503,5.298651252,2.286514232
Ascensive Educare Ltd,ASCENSIVE,Education Services,40.19754144,20,11.82186235,,2.626984127,2.626984127,6.315789474,2.039883268,14.19423693,11.04972376
Hemang Resources Ltd,HEMANG,Trading Companies & Distributors,40.194,7.317073171,3.343823761,,1.116174056,2.006568144,-325,1.836126629,,
Aruna Hotels Ltd,ARUNAHTEL,"Hotels, Resorts & Cruise Lines",40.1376,401.8606225,377.9431664,,0.110884354,0.150340136,0.740431454,-2.779342723,,5.917028139
VERTEX Securities Ltd,VERTEX,Investment Banking & Brokerage,40.11460644,45.60290118,20.03626473,377.9175865,1.308878856,1.308878856,,1.001101322,1.631944444,1.154908361
Thakral Services (India) Ltd,THAKRAL,Electronic Equipment & Instruments,40.00488772,,,,0.80704698,0.80704698,-49.28571429,8.930232558,,
Five Core Electronics Ltd,FIVECORE,Electronic Equipments,39.88285624,79.11111111,24.54814815,,0.96527369,1.868304885,3.093189964,6.970640108,16.58196431,17.02057721
Vapi Enterprise Ltd,VAPIENTER,Paper Products,39.69723,1.370662001,1.370662001,,54.47540984,54.47540984,,0.065203956,73.45132743,3.500846979
Ace Integrated Solutions Ltd,ACEINTEG,Education Services,39.4842,1.35501355,1.08401084,,8.606060606,8.866666667,19.5,0.766706683,19.52380952,1.897810219
Duropack Ltd,DUROPACK,Packaging,39.4255116,0,0,,1.522491349,2.034602076,,9.043356643,62.79069767,12.93418647
Popular Estate Management Ltd,POPULARES,Real Estate,39.410563,18.65357644,18.65357644,,93.55319149,104.212766,,0,,
SPA Capital Advisors Limited,SPACAPS,Diversified Financials,39.39619338,133.8054187,118.7807882,,0.439097744,0.439097744,,0,,
Mohit Industries Ltd,MOHITIND,Textiles,39.34390093,19.18359876,1.768259198,,0.676064669,1.101735016,0.353383459,17.46386334,,0.42747999
Arman Holdings Ltd,ARMAN,Diversified Financials,39.2402755,0,0,,6.013157895,6.184210526,,1.117048346,1.315789474,0.293685756
UTI Nifty Bank ETF,UTIBANKETF,Equity,39.20116296,,,,,,,,,
Goenka Diamond And Jewels Ltd,GOENKA,"Precious Metals, Jewellery & Watches",38.991,75.91840154,0,,1.397768715,1.415769901,-4.089285714,0.002837062,,
Orient Tradelink Ltd,ORIENTTR,Movies & TV Serials,38.97817,26.25298329,26.25298329,,0.116892373,0.200285103,7.153846154,-0.758017493,0.91991342,2.995169082
Genus Prime Infra Ltd,GENUSPRIME,Real Estate,38.9580084,41.99184624,41.99184624,,6.333333333,6.333333333,,1.352941176,,
Challani Capital Ltd,CHALLANI,Specialized Finance,38.805,0,0,,31.2,31.2,,0.64498645,1000,8.756567426
Mukand Engineers Ltd,MUKANDENGG,Construction & Engineering,38.66013,,,729.8314672,0.36064257,0.533792312,-1.117082534,-0.342912448,,
Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,Equity,38.61834654,,,,,,,,,
Megri Soft Ltd,MEGRISOFT,IT Services & Consulting,38.567796,0,0,,7.19047619,7.19047619,92,1.281191806,161.9047619,4.138551507
Jetking Infotrain Ltd,JETKINGQ,Education Services,38.552345,3.825417202,2.926829268,,1.179337232,1.204678363,-1.380952381,4.314259764,,
Kallam Textiles Ltd,KALLAM,Textiles,38.55171026,194.031497,44.54317054,,0.19911871,0.518266044,-0.583521445,-4.274841928,,
Sugal and Damani Share Brokers Ltd,SUGALDAM,Investment Banking & Brokerage,38.51879314,18.20319849,0,,1.379254457,4.027552674,,0.370434783,36.96,10.86877499
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,Equity,38.50096154,,,,,,,,,
Prakash Woollen & Synthetic Mills Ltd,PWASML,Textiles,38.453543,109.2179353,52.20020855,,0.281997322,1.076525732,1.037037037,20.047105,1.18912081,3.748031496
Shanthala FMCG Products Ltd,SHANTHALA,FMCG - Personal Products,38.31292608,0.827205882,0.827205882,,5.801980198,8.247524752,2.695652174,11.21017403,26.05042017,2.701525054
Jaihind Synthetics Ltd,JAIHINDS,Textiles,38.28748927,6.258322237,0,,8.923076923,8.923076923,,0.013884068,1.092896175,0.178041543
Raw Edge Industrial Solutions Ltd,RAWEDGE,Mining - Diversified,38.2621536,105.8931019,65.37231613,158.6364813,0.821327283,1.605785593,0.659192825,4.550050556,,2.723735409
Hybrid Financial Services Ltd,HYBRIDFIN,,38.17884868,0,0,,5.194936709,5.194936709,,0.323666978,12.30183893,4.489455001
Tijaria Polypipes Ltd,TIJARIA,Building Products - Pipes,38.10197665,,,51174.78657,1.838189709,1.863608184,-145,0.024277044,,
Accedere Ltd,ACCEDERE,IT Consulting & Other Services,38.100573,6.52173913,0,,6,7.037735849,-7,0.891447368,,
DocMode Health Technologies Ltd,DHTL,Education Services,38.02788,88.52459016,42.23722276,,1.183060109,1.411657559,1.204819277,8.443743428,1.186017478,7.578628268
Silver Oak (India) Ltd,SILVOAK,Alcoholic Beverages,37.920951,48.84259259,1.157407407,,1.258532423,1.299488055,-0.093333333,0.434437086,,
Tarini International Ltd,TARINI,Renewable Energy,37.668204,40.32371569,2.920478536,,1.662008734,1.662008734,-14.875,0.336507937,0.480769231,
Sj Corporation Ltd,SJCORP,"Apparel, Accessories & Luxury Goods",37.5975,0,0,,51.5,118.1666667,,2.147586207,,0.112866817
Veer Energy & Infrastructure Ltd,VEERENRGY,Renewable Electricity,37.55696685,0,0,,8.333333333,13.07482993,,0.222900181,5.594405594,0.415889861
Medinova Diagnostic Services Ltd,MEDINOV,Hospitals & Diagnostic Centres,37.36127852,,,-818.2865313,0.75304878,0.795731707,4.677419355,-8.070038911,23.50176263,53.80333952
Axis Nifty 50 ETF,AXISNIFTY,Equity,37.35465305,,,,,,,,,
Hindustan Fluoro Carbons Ltd,HINFLUR,Commodity Chemicals,37.2774882,,,,0.434946016,0.434946016,,-0.024968489,0.840450974,1.932443048
Bombay Wire Ropes Ltd,BOMBWIR,Iron & Steel,37.2323335,0.667556742,0,,35.1,35.1,,0.018113208,,
Ashiana Ispat Ltd,ASHIS,Iron & Steel,37.1318976,245.6650512,87.99138395,,1.051367781,1.397061803,1.22172949,9.422680412,1.100628931,6.455770357
Benchmark Computer Solutions Ltd,BENCHMARK,IT Consulting & Other Services,37.0656,22.26162333,10.83530339,,2.164492754,2.237681159,6.592592593,2.496634786,13.09734513,8.410111032
Sai Swami Metals and Alloys Ltd,SAI,Trading Companies & Distributors,36.9929989,76.93389592,11.67369902,,0.47044335,1.566502463,7.239130435,11.50564972,16.44888547,16.55069583
Padam Cotton Yarns Ltd,PADAMCO,Textiles,36.98715,0,0,,155.5,155.5,,0.98873592,8300,28.44950213
California Software Company Ltd,CALSOFT,IT Services & Consulting,36.97339755,68.05896806,0,,1.956656347,1.956656347,,0.496807893,6.404958678,3.883051622
Netlink Solutions (India) Ltd,NETLINK,IT Services & Consulting,36.926685,0,0,212.0153909,8.37,8.37,,1.849223947,547.0238095,40.89205397
Pro Fin Capital Services Ltd,PROFINC,Investment Banking & Brokerage,36.889218,1093.693694,1093.693694,,0.502808989,0.647752809,,-1.754716981,,
Concord Drugs Ltd,CONCORD,Pharmaceuticals,36.87,51.80366647,1.921939681,,1.016869728,2.090909091,1.326203209,1.992019508,1.800720288,4.216969903
Virtual Global Education Ltd,VIRTUALG,Education Services,36.85874173,4.12605588,1.786874594,,4.898550725,4.898550725,,0.035982814,,
Sanwaria Consumer Ltd,SANWARIA,FMCG - Foods,36.805,,,,0.274214567,0.275802407,,-0.001617854,,
Kandarp Digi Smart Bpo Ltd,KANDARP,Outsourced services,36.7893,26.88232013,3.625209147,,2.06169297,2.06169297,4.183673469,2.65276664,13.15104167,8.00468567
Invigorated Business Consulting Ltd,INVIGO,,36.7885,,,,0.138697938,0.138697938,,-0.011965025,,
Nippon India Nifty Auto ETF,AUTOBEES,Equity,36.76588539,,,,,,,,,
MRC Agrotech Ltd,MRCAGRO,Commodities Trading,36.7543956,11.70446233,0,,2.392246294,2.542759407,59,1.235183088,10.2622577,5.258467023
Onesource Ideas Venture Ltd,OIVL,Investment Banking & Brokerage,36.62325,20.68965517,0,,3.304347826,3.304347826,,4.934911243,5.882352941,1.117318436
Zenith Fibres Ltd,ZENIFIB,Textiles,36.59763794,0.290909091,0.036363636,,13.87966805,16.20746888,35.8,0.990808579,29.01098901,3.005877414
Kapil Cotex Ltd,KAPILCO,Textiles,36.586075,0,0,,2,2,,400,268.4210526,46.0591133
PlatinumOne Business Services Ltd,POBS,Data Processing & Outsourced Services,36.55344,0,0,,4.030188679,4.030188679,49.75,3.490247074,46.05678233,10.96418733
Polymechplast Machines Ltd,POLYCHMP,Industrial Machinery & Supplies & Components,36.53435262,4.140378549,0,,0.445556946,1.142052566,3.434782609,16.62952646,4.377736085,3.821039903
Sadhna Broadcast Ltd,SADHNA,TV Channels & Broadcasters,36.49661652,16.57789614,16.31158455,,1.381070984,1.381070984,49,4.503617945,3.241182078,1.920815367
SP Refractories Ltd,SPRL,Cement,36.487905,44.57142857,19.9047619,,1.570469799,2.217002237,6.023255814,5.716551041,23.30827068,15.10204082
National General Industries Ltd,NATGENI,Iron & Steel,36.44440681,4.082223509,0.955414013,,5.632432432,6.12972973,23.85714286,2.200129955,79.15567282,8.7138012
Sabar Flex India Ltd,SABAR,Packaging,36.39793677,118.3163737,39.59296947,,0.909969258,1.772507686,3.276515152,8.083146786,13.4992224,16.08703738
DECO MICA Ltd,DECOMIC,Building Products - Laminates,36.372,83.8,4.48,,0.856293124,1.365691173,2.552631579,5.444872244,5.141330959,8.322608323
Informed Technologies India Ltd,INFORTEC,Data Processing & Outsourced Services,36.3337065,0.723140496,0.41322314,,23.97727273,23.97727273,43.83333333,0.72,224.1935484,12.76699029
Hiliks Technologies Ltd,HILIKS,,36.258,0.259067358,0.259067358,,2.41,2.41,10,0.486873508,1.470588235,1.024590164
Valson Industries Ltd,VALSONQ,Textiles,36.1130112,63.24786325,28.65105909,,0.783285303,1.477809798,1.319148936,17.78535892,3.436060928,3.373231774
Tejassvi Aaharam Ltd,TEJASSVI,,36.099,,,,0.014184397,0.014184397,-1,0,,
Manbro Industries Ltd,MANBRO,Distributors,36.0756,0,0,,1.053571429,1.053571429,,800.3333333,8.571428571,9.491525424
Gabriel Pet Straps Ltd,GPSL,Paper & Plastic Packaging Products & Materials,35.997024,310.8374384,138.4236453,,0.825042882,1.45626072,45,,7.531865585,8.442776735
Infomedia Press Ltd,INFOMEDIA,Publishing,35.98922132,,,,0.829545455,0.829545455,-0.372340426,-0.222222222,,
Antarctica Ltd,ANTGRAPHIC,Packaging,35.9622272,18.24162679,18.24162679,7100.818769,17,33.2,,0.091858038,,
Polysil Irrigation Systems Ltd,POLYSIL,Water Management,35.89454985,100.7161458,11.06770833,,0.912892991,1.314969714,2.578125,4.212665406,5.205205205,8.947939262
Greencrest Financial Services Ltd,GREENCREST,Diversified Financials,35.819784,60.17863789,60.17863789,,0.363333333,3.538333333,,3.071568244,2.790818988,1.976542137
Sumeet Industries Ltd,SUMEETINDS,Textiles,35.65298182,,,,0.307815639,0.516834778,-3172.5,-4.484780927,,
Sri Havisha Hospitality and Infrastructure Ltd,HAVISHA,Oil & Gas - Storage & Transportation,35.6203056,129.9865682,112.8945601,,0.496760259,0.701943844,0.254681648,-65.79591837,,1.791123403
Global Capital Markets Ltd,GLOBALCA,Diversified Financials,35.448344,0.261437908,0.261437908,,2.540308748,3.096054889,,0.08988764,,
Pentokey Organy (India) Ltd,PNTKYOR,Commodities Trading,35.35253704,0,0,205.9767571,37.54166667,37.54166667,88,0.581534772,348,9.253417455
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,Debt,35.33554664,,,,,,,,,
COSYN Ltd,COSYN,IT Services & Consulting,35.3325,6.551976574,0.292825769,,2.226175349,2.867852605,1.431818182,1.043074884,0.5,1.783691959
S P Capital Financing Ltd,SPCAPIT,Diversified Financials,35.321675,63.37777778,63.37777778,,2.96875,2.96875,,0.960451977,3.840877915,1.591154261
Shaival Reality Ltd,SHAIVAL,Real Estate,35.3007,0.301886792,0.301886792,,6.5,6.5,-43.5,1.544502618,,
Piotex Industries Ltd,PIOTEX,Textiles,35.21484,47.54797441,36.8869936,,1.521496131,1.530094583,17.08,11.70093458,11.2565445,11.82170543
A G Universal Ltd,AGUL,Iron & Steel,35.20728,88.80597015,71.87141217,,0.817328918,1.637417219,2.690789474,9.477791116,6.278464541,8.492524917
Purshottam Investofin Ltd,PURSHOTTAM,,35.1377514,114.8299668,114.8299668,,0.764350453,5.495468278,,4.315359477,17.37868105,13.00813008
Maks Energy Solutions India Ltd,MAKS,Electrical Components & Equipments,35.05536345,94.73684211,0,,1.143269786,1.879260543,1.203125,4.344086022,1.556195965,6.856634016
Viji Finance Ltd,VIJIFIN,Specialized Finance,35.055,99.01477833,99.01477833,-606.5845465,0.292035398,0.292035398,,-1.595375723,0.986342944,0.70977918
Natural Biocon (India) Ltd,NATURAL,,35.0388252,0.56542811,0,,1.193621868,1.230068337,,14.31746032,3.416856492,1.311866428
Consecutive Investments & Trading Co Ltd,CITL,Investment Banking & Brokerage,34.97676,0,0,,2,2,,4.818181818,1700,2.570863546
Laffans Petrochemicals Ltd,LAFFANSQ,Trading Companies & Distributors,34.944,0.616682895,0.438169426,,0.91221374,1.290076336,64.16666667,707,65.16290727,5.868007926
Aspira Pathlab & Diagnostics Ltd,ASPIRA,Hospitals & Diagnostic Centres,34.89327,15.15151515,8.912655971,,1.884057971,2.101449275,-6.243243243,4.152439024,,
Epuja Spiritech Ltd,EPUJA,Movies & Entertainment,34.83702477,9.047333733,9.047333733,558.692837,7.813559322,23.89830508,-46,0.103206413,,
Blue Chip Tex Industries Ltd,BLUECHIPT,Textiles,34.818735,15.95821326,7.492795389,,0.788844622,2.155378486,2.543478261,24.18138876,3.746397695,2.809798271
Bhaskar Agro Chemicals Ltd,BHASKAGR,,34.80034844,90.90909091,21.21212121,,0.582962963,1.154074074,2.422459893,26.51689861,5.227001195,9.06362545
Comfort Commotrade Ltd,COMCL,Commodities Trading,34.7694,15.56847545,0,,0.589721988,4.960404381,,0.87746498,100,35.84547182
Alfa Ica (India) Ltd,ALFAICA,Home Furnishing,34.74804,64.49242076,25.9990813,,0.776687117,1.744785276,2.353658537,5.787891441,7.318141981,8.656649473
Pan Electronics (India) Ltd,PANELEC,Electrical Components & Equipments,34.732,,,,2.079831933,2.521008403,-4.214285714,0.540612517,,
Markobenz Ventures Ltd,MARKOBENZ,,34.6368,,,-78.26394174,0.694309927,0.694309927,,-3.957654723,13.31719128,19.11381407
Chordia Food Products Ltd,CHORDIA,Packaged Foods & Meats,34.6349107,2.95735901,1.5130674,,4.988888889,4.988888889,18.16666667,1.055555556,40.81632653,6.606060606
Stanrose Mafatlal Investments and Finance Ltd,STANROS,Asset Management,34.520904,5.193992491,5.193992491,,23.5,23.5,,0.076670318,,
Nalin Lease Finance Ltd,NLFL,Consumer Finance,34.37797956,13.66518706,10.52631579,,0.754545455,0.777272727,,-73.61904762,67.48681898,13.85979049
Moxsh Overseas Educon Ltd,MOXSH,Academic & Educational Services,34.295444,13.62903226,0,,3.574675325,3.649350649,-8.322580645,2.903566711,,
Aastamangalam Finance Ltd,AASTAFIN,Consumer Finance,34.2668985,153.2654792,153.2654792,,20.70786517,20.70786517,,0.77210324,9.721847151,7.935984161
Advance Lifestyles Ltd,ADVLIFE,Textiles,34.2291735,152.5558501,122.870125,,2.658730159,2.671075838,1.104417671,0.183577406,0.479780672,3.918495298
Mega Corp Ltd,MEGACOR,Diversified Financials,34.2,119.0515127,119.0515127,,2.489614243,2.489614243,,1.171270718,0.800492611,0.948366702
MPDLLtd,MPDL,Real Estate Development,34.13467302,40.60908735,0.323149236,,0.432515337,1.778949387,15.6,1.34746257,35.28628495,13.11009115
TCM Ltd,TCMLMTD,Commodity Chemicals,34.05425186,0.975081257,0.361141206,,0.410694598,1.253583241,-13.125,-159.3170732,,
Parabolic Drugs Ltd,PARABDRUGS,Pharmaceuticals,34.0406077,,,,0.146723827,0.187006925,-42.39393939,-6.44683E-05,,
Suumaya Industries Ltd,SUULD,Apparel & Accessories,34.00853972,39.0228656,3.313044909,,1.604277701,1.617256096,-316.3783784,1.095467033,,
Rithwik Facility Management Services Ltd,RITHWIKFMS,Business Support Services,33.966,8.32123851,4.305757136,,1.292153589,1.292153589,13.1,22.39634146,34.27835052,13.82342596
Sharma East India Hospitals and Medical Research Ltd,SHARMEH,,33.921654,44.87978629,10.41852182,,0.515224359,0.569711538,2.052631579,-9.887966805,4.74137931,7.753479125
Impex Ferro Tech Ltd,IMPEXFERRO,Iron & Steel,33.85366754,,,,0.121597688,0.259740865,-3358,-1.049457338,,
Amco India Ltd,AMCOIND,Commodity Chemicals,33.8253,27.99775344,4.184217916,,1.107091172,1.829956585,1.973684211,9.215344377,4.927884615,4.306220096
TTI Enterprise Ltd,TTIENT,Diversified Financials,33.78788126,0,0,,126,1086,,0.189386718,2300,1.081685938
Spenta International Ltd,SPENTA,Apparel & Accessories,33.73859883,80.05698006,14.42307692,,1.114574188,1.765144864,1.772486772,2.118570183,3.855590606,5.917682388
VR Films & Studios Ltd,VRFILMS,Movies & TV Serials,33.64144,70.44334975,11.65845649,,1.257777778,2.278888889,-0.071428571,1.229571984,,
Spectrum Foods Ltd,SPECFOOD,Packaged Foods & Meats,33.63325368,133.3333333,73.48484848,,0.152929494,0.357497517,36.5,-3.078636047,10.38034865,15.71018651
Adarsh Plant Protect Ltd,ADARSHPL,Agricultural & Farm Machinery,33.540516,308.9041096,184.2465753,,0.844210526,1.715789474,3.333333333,5.828125,6.55957162,7.838745801
Vikas WSP Ltd,VIKASWSP,Agro Products,33.5280944,36.50355311,0,,0.888020674,0.891186005,,-0.00355038,,
Kcl Infra Projects Ltd,KCLINFRA,Construction & Engineering,33.44454887,7.43045388,6.808199122,492.2754423,11.43283582,12.73383085,2.935483871,0.336664763,9.602649007,2.857142857
